year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_de15
2025,5,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",17.0,8.0,1.01,0.03,2.06,0.0,4.89,0.0,0.0,664.0,50.0,7.0,99.0,0.0,508.0,8.0
2025,5,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",65.0,11.0,4.13,1.86,3.03,0.0,1.98,0.0,1.0,554.0,260.0,132.0,53.0,0.0,109.0,11.0
2025,5,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",21.0,8.0,1.94,0.0,2.29,0.0,3.78,0.0,0.0,229.0,75.0,0.0,60.0,0.0,94.0,8.0
2025,5,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",32.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,67.0,33.0,0.0,34.0,0.0,0.0,2.0
2025,5,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",32.0,4.0,2.17,0.0,0.3,0.0,1.53,0.0,2.0,202.0,143.0,0.0,10.0,0.0,49.0,4.0
2025,5,G4,Allegiant Air,PDX,"Portland, OR: Portland International",48.0,5.0,1.03,0.0,3.21,0.0,0.76,0.0,0.0,221.0,37.0,0.0,110.0,0.0,74.0,5.0
2025,5,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,126.0,0.0,0.0,0.0,20.0,3.0
2025,5,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",102.0,22.0,6.9,2.41,6.29,0.0,6.41,0.0,0.0,1191.0,408.0,149.0,202.0,0.0,432.0,22.0
2025,5,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,2.0
2025,5,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",44.0,6.0,3.78,0.98,1.24,0.0,0.0,0.0,0.0,309.0,99.0,146.0,64.0,0.0,0.0,6.0
2025,5,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,1.0
2025,5,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,34.0,69.0,0.0,0.0,0.0,2.0
2025,5,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",35.0,6.0,2.44,1.0,0.32,0.0,2.24,0.0,0.0,228.0,100.0,36.0,7.0,0.0,85.0,6.0
2025,5,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",80.0,16.0,7.54,2.73,3.15,0.0,2.58,0.0,0.0,788.0,271.0,280.0,115.0,0.0,122.0,16.0
2025,5,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",12.0,1.0,0.62,0.0,0.38,0.0,0.0,0.0,0.0,29.0,18.0,0.0,11.0,0.0,0.0,1.0
2025,5,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",28.0,7.0,2.72,0.98,0.25,0.0,3.04,0.0,0.0,1269.0,258.0,645.0,41.0,0.0,325.0,7.0
2025,5,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",18.0,2.0,1.7,0.0,0.3,0.0,0.0,0.0,0.0,124.0,94.0,0.0,30.0,0.0,0.0,2.0
2025,5,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",97.0,25.0,11.28,4.42,7.07,0.0,2.22,1.0,0.0,1396.0,734.0,242.0,338.0,0.0,82.0,25.0
2025,5,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",47.0,7.0,1.87,0.39,2.06,0.0,2.67,0.0,0.0,279.0,52.0,45.0,48.0,0.0,134.0,7.0
2025,5,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",73.0,17.0,5.03,2.75,1.59,0.0,7.62,0.0,0.0,1658.0,570.0,377.0,77.0,0.0,634.0,17.0
2025,5,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",95.0,16.0,4.43,1.74,6.01,0.0,3.82,0.0,2.0,817.0,225.0,103.0,223.0,0.0,266.0,16.0
2025,5,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",16.0,1.0,0.94,0.0,0.06,0.0,0.0,0.0,0.0,16.0,15.0,0.0,1.0,0.0,0.0,1.0
2025,5,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",51.0,9.0,4.68,2.01,0.86,0.0,1.45,0.0,0.0,760.0,197.0,488.0,28.0,0.0,47.0,9.0
2025,5,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",68.0,11.0,5.37,0.98,2.07,0.0,2.57,0.0,0.0,360.0,165.0,65.0,63.0,0.0,67.0,11.0
2025,5,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",38.0,7.0,2.21,1.73,1.59,0.0,1.47,0.0,0.0,507.0,141.0,234.0,50.0,0.0,82.0,7.0
2025,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",19.0,9.0,2.85,0.04,2.75,0.0,3.36,0.0,0.0,334.0,109.0,1.0,111.0,0.0,113.0,9.0
2025,5,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",39.0,10.0,3.4,0.96,3.18,0.0,2.46,0.0,1.0,569.0,262.0,71.0,92.0,0.0,144.0,10.0
2025,5,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",35.0,6.0,3.56,0.0,1.2,0.0,1.23,0.0,1.0,336.0,249.0,0.0,48.0,0.0,39.0,6.0
2025,5,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",65.0,25.0,3.51,2.86,4.22,0.0,14.42,0.0,0.0,1569.0,147.0,235.0,193.0,0.0,994.0,25.0
2025,5,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",92.0,21.0,4.61,3.79,8.22,0.38,4.0,0.0,1.0,1082.0,227.0,208.0,347.0,16.0,284.0,21.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.0,12.0,4.18,0.0,4.9,0.0,2.92,0.0,0.0,1585.0,227.0,0.0,1024.0,0.0,334.0,12.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",50.0,10.0,1.78,0.0,6.0,0.0,2.22,5.0,0.0,582.0,127.0,0.0,180.0,0.0,275.0,10.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62.0,13.0,1.88,0.0,6.31,0.0,4.8,0.0,0.0,798.0,112.0,0.0,233.0,0.0,453.0,13.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62.0,14.0,3.4,1.04,2.31,0.0,7.26,0.0,0.0,1321.0,168.0,38.0,171.0,0.0,944.0,14.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",41.0,14.0,5.72,0.22,6.66,0.0,1.4,1.0,0.0,776.0,355.0,24.0,291.0,0.0,106.0,14.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",77.0,17.0,4.75,0.0,2.31,0.0,9.94,5.0,0.0,1795.0,227.0,0.0,141.0,0.0,1427.0,17.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",62.0,19.0,7.39,0.0,6.59,0.0,5.02,0.0,0.0,1467.0,463.0,0.0,180.0,0.0,824.0,19.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",81.0,22.0,7.67,0.8,5.42,0.0,8.11,0.0,0.0,1493.0,310.0,91.0,184.0,0.0,908.0,22.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",74.0,12.0,4.61,0.0,3.05,0.0,4.34,0.0,0.0,769.0,248.0,0.0,105.0,0.0,416.0,12.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",7.0,3.0,0.45,0.0,1.76,0.0,0.79,0.0,0.0,173.0,26.0,0.0,71.0,0.0,76.0,3.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",74.0,11.0,1.48,0.0,4.63,0.0,4.89,0.0,0.0,1356.0,88.0,0.0,96.0,0.0,1172.0,11.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",11.0,1.0,0.59,0.0,0.41,0.0,0.0,4.0,0.0,79.0,47.0,0.0,32.0,0.0,0.0,1.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",63.0,11.0,3.02,0.73,2.41,0.0,4.84,0.0,0.0,1074.0,233.0,176.0,128.0,0.0,537.0,11.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",44.0,15.0,4.08,0.74,3.75,0.0,6.44,0.0,0.0,1668.0,981.0,66.0,130.0,0.0,491.0,15.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",29.0,11.0,2.79,0.0,1.0,0.0,7.21,0.0,0.0,805.0,114.0,0.0,15.0,0.0,676.0,11.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",43.0,6.0,0.9,0.0,2.0,0.0,3.1,0.0,0.0,589.0,122.0,0.0,41.0,0.0,426.0,6.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",26.0,5.0,1.52,1.0,0.14,0.0,2.35,0.0,0.0,496.0,58.0,207.0,19.0,0.0,212.0,5.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",3.0,1.0,0.48,0.0,0.0,0.0,0.52,0.0,0.0,46.0,22.0,0.0,0.0,0.0,24.0,1.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,IND,"Indianapolis, IN: Indianapolis International",9.0,1.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,77.0,4.0,0.0,0.0,0.0,73.0,1.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",83.0,16.0,3.97,1.33,2.43,0.0,8.27,0.0,0.0,1307.0,326.0,145.0,99.0,0.0,737.0,16.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",20.0,4.0,0.1,0.0,2.0,0.0,1.9,0.0,0.0,164.0,4.0,0.0,52.0,0.0,108.0,4.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",28.0,3.0,2.38,0.0,0.62,0.0,0.0,0.0,0.0,139.0,118.0,0.0,21.0,0.0,0.0,3.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",19.0,4.0,3.5,0.0,0.39,0.0,0.11,0.0,0.0,109.0,99.0,0.0,8.0,0.0,2.0,4.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",104.0,17.0,5.82,0.0,3.39,0.0,7.79,0.0,1.0,909.0,374.0,0.0,80.0,0.0,455.0,17.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,1.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",71.0,18.0,3.27,1.31,6.72,0.0,6.7,3.0,0.0,1047.0,134.0,66.0,236.0,0.0,611.0,18.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",19.0,4.0,0.31,0.0,2.2,0.0,1.5,1.0,0.0,735.0,75.0,0.0,385.0,0.0,275.0,4.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",13.0,4.0,1.88,0.0,1.12,0.0,1.0,0.0,0.0,261.0,58.0,0.0,82.0,0.0,121.0,4.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",8.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,20.0,0.0,31.0,0.0,0.0,2.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,1.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",86.0,19.0,6.4,1.0,5.36,0.0,6.24,0.0,0.0,924.0,334.0,97.0,150.0,0.0,343.0,19.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",73.0,13.0,4.63,0.0,2.48,0.0,5.89,1.0,0.0,1812.0,1060.0,0.0,45.0,0.0,707.0,13.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",88.0,16.0,5.67,0.74,2.73,0.0,6.86,0.0,0.0,1246.0,291.0,29.0,97.0,0.0,829.0,16.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",61.0,20.0,6.94,2.06,3.87,0.0,7.13,0.0,0.0,1951.0,271.0,681.0,154.0,0.0,845.0,20.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",103.0,10.0,5.47,0.0,0.21,0.0,4.32,0.0,0.0,698.0,243.0,0.0,4.0,0.0,451.0,10.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",90.0,14.0,4.48,0.93,3.78,0.0,4.81,0.0,0.0,1435.0,163.0,709.0,149.0,0.0,414.0,14.0
2025,5,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",20.0,9.0,7.85,0.0,0.0,0.76,0.39,0.0,0.0,305.0,285.0,0.0,0.0,13.0,7.0,9.0
2025,5,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",412.0,24.0,14.68,0.0,0.0,0.0,9.32,0.0,1.0,858.0,450.0,0.0,0.0,0.0,408.0,24.0
2025,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,12.0,10.75,1.0,0.0,0.0,0.25,0.0,0.0,516.0,472.0,26.0,0.0,0.0,18.0,12.0
2025,5,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.0,32.0,23.76,0.0,1.0,0.11,7.12,0.0,0.0,1935.0,1441.0,0.0,26.0,8.0,460.0,32.0
2025,5,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.0,12.0,7.2,0.0,0.27,0.0,4.53,0.0,0.0,474.0,228.0,0.0,12.0,0.0,234.0,12.0
2025,5,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",92.0,19.0,13.53,0.0,0.0,0.0,5.47,1.0,0.0,763.0,576.0,0.0,0.0,0.0,187.0,19.0
2025,5,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.0,12.0,11.5,0.0,0.0,0.0,0.5,0.0,0.0,386.0,372.0,0.0,0.0,0.0,14.0,12.0
2025,5,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.0,13.0,10.73,0.0,0.0,0.0,2.27,0.0,0.0,437.0,357.0,0.0,0.0,0.0,80.0,13.0
2025,5,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,4.0
2025,5,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10.0,4.0,2.13,0.79,0.0,0.0,1.08,0.0,0.0,149.0,66.0,62.0,0.0,0.0,21.0,4.0
2025,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.0,20.0,18.82,0.0,0.0,0.0,1.18,0.0,0.0,1012.0,936.0,0.0,0.0,0.0,76.0,20.0
2025,5,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",156.0,50.0,43.72,0.0,0.0,0.47,5.81,0.0,0.0,1771.0,1374.0,0.0,0.0,7.0,390.0,50.0
2025,5,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",93.0,23.0,19.26,0.0,0.0,0.0,3.74,0.0,0.0,1296.0,1025.0,0.0,0.0,0.0,271.0,23.0
2025,5,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.0,17.0,14.52,0.0,0.0,0.0,2.48,0.0,0.0,499.0,378.0,0.0,0.0,0.0,121.0,17.0
2025,5,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,935.0,0.0,0.0,0.0,0.0,6.0
2025,5,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.0,19.0,15.94,0.0,0.0,0.0,3.06,0.0,0.0,1228.0,1016.0,0.0,0.0,0.0,212.0,19.0
2025,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151.0,38.0,6.05,4.63,12.77,0.57,13.99,7.0,1.0,1916.0,318.0,251.0,491.0,13.0,843.0,38.0
2025,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",35.0,8.0,1.96,0.0,2.5,0.0,3.54,3.0,0.0,234.0,103.0,0.0,59.0,0.0,72.0,8.0
2025,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",62.0,15.0,2.27,0.0,4.65,0.0,8.08,3.0,0.0,916.0,137.0,0.0,256.0,0.0,523.0,15.0
2025,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",153.0,35.0,7.48,4.73,9.44,0.0,13.35,7.0,0.0,1862.0,186.0,350.0,519.0,0.0,807.0,35.0
2025,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",105.0,19.0,1.86,0.6,13.76,0.0,2.78,1.0,0.0,923.0,128.0,15.0,710.0,0.0,70.0,19.0
2025,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",92.0,18.0,4.15,0.0,10.87,0.0,2.99,5.0,0.0,849.0,228.0,0.0,452.0,0.0,169.0,18.0
2025,5,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",94.0,17.0,5.54,0.0,7.08,0.0,4.38,1.0,0.0,661.0,185.0,0.0,234.0,0.0,242.0,17.0
2025,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",53.0,7.0,3.9,0.0,1.24,0.0,1.85,0.0,0.0,366.0,202.0,0.0,31.0,0.0,133.0,7.0
2025,5,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",14.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0,16.0,2.0
2025,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",201.0,32.0,6.09,2.62,17.14,0.0,6.15,5.0,0.0,1505.0,326.0,151.0,703.0,0.0,325.0,32.0
2025,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",62.0,17.0,1.26,3.95,3.26,0.0,8.53,0.0,0.0,1149.0,30.0,327.0,241.0,0.0,551.0,17.0
2025,5,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62.0,18.0,3.15,2.53,4.0,0.0,8.32,0.0,0.0,1244.0,186.0,274.0,157.0,0.0,627.0,18.0
2025,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",150.0,27.0,8.7,0.74,5.78,0.0,11.78,1.0,0.0,1542.0,339.0,43.0,256.0,0.0,904.0,27.0
2025,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",127.0,32.0,6.48,1.05,12.21,0.0,12.27,1.0,0.0,1988.0,466.0,93.0,516.0,0.0,913.0,32.0
2025,5,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",26.0,3.0,0.91,0.0,1.09,0.0,1.0,0.0,0.0,91.0,31.0,0.0,22.0,0.0,38.0,3.0
2025,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",70.0,16.0,4.24,1.43,3.15,0.0,7.18,2.0,0.0,885.0,170.0,79.0,124.0,0.0,512.0,16.0
2025,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",98.0,22.0,3.59,3.56,6.46,0.0,8.39,3.0,2.0,1294.0,108.0,243.0,203.0,0.0,740.0,22.0
2025,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",140.0,19.0,2.94,2.3,7.01,0.0,6.75,0.0,1.0,878.0,82.0,291.0,198.0,0.0,307.0,19.0
2025,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",87.0,22.0,6.85,0.07,11.21,0.0,3.86,0.0,1.0,856.0,216.0,4.0,385.0,0.0,251.0,22.0
2025,5,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",20.0,6.0,1.75,0.0,2.82,0.0,1.43,0.0,1.0,162.0,56.0,0.0,69.0,0.0,37.0,6.0
2025,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",62.0,14.0,1.91,3.05,3.43,0.0,5.6,1.0,0.0,1029.0,75.0,211.0,249.0,0.0,494.0,14.0
2025,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",58.0,15.0,4.52,0.0,8.05,0.0,2.43,0.0,0.0,470.0,168.0,0.0,212.0,0.0,90.0,15.0
2025,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",191.0,35.0,9.27,0.31,15.59,0.0,9.84,5.0,0.0,1283.0,392.0,35.0,455.0,0.0,401.0,35.0
2025,5,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",62.0,6.0,3.51,0.0,1.0,0.0,1.49,0.0,0.0,262.0,121.0,0.0,51.0,0.0,90.0,6.0
2025,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",94.0,15.0,4.74,1.28,2.34,0.0,6.63,0.0,0.0,758.0,144.0,144.0,69.0,0.0,401.0,15.0
2025,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",150.0,26.0,6.59,1.3,4.05,0.0,14.06,1.0,0.0,1850.0,250.0,116.0,97.0,0.0,1387.0,26.0
2025,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",153.0,22.0,5.15,1.65,6.29,0.0,8.91,2.0,0.0,1375.0,130.0,224.0,309.0,0.0,712.0,22.0
2025,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",56.0,7.0,0.66,0.0,4.0,0.0,2.34,1.0,0.0,409.0,83.0,0.0,106.0,0.0,220.0,7.0
2025,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0
2025,5,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.0,22.0,0.05,3.3,12.28,0.98,5.38,0.0,0.0,1279.0,2.0,328.0,698.0,56.0,195.0,22.0
2025,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",72.0,13.0,2.45,0.0,7.17,0.0,3.38,0.0,0.0,381.0,50.0,0.0,220.0,0.0,111.0,13.0
2025,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",12.0,3.0,0.0,0.0,1.16,0.0,1.84,0.0,0.0,133.0,0.0,0.0,28.0,0.0,105.0,3.0
